data;horario;n_da_ocorrencia;tipo_de_ocorrencia;km;trecho;sentido;tipo_de_acidente;automovel;bicicleta;caminhao;moto;onibus;outros;tracao_animal;transporte_de_cargas_especiais;trator_maquinas;utilitarios;ilesos;levemente_feridos;moderadamente_feridos;gravemente_feridos;mortos
02/07/2023;05:01:00;20;Com vítima;422,800;BR-414/GO;Crescente;Saída de pista;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
02/07/2023;06:07:00;22;Sem vítima;155,000;BR-80/GO;Decrescente;Choque;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
02/07/2023;14:07:00;91;Com vítima;681,000;BR-153/GO;Decrescente;Tombamento;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0
02/07/2023;16:00:00;118;Sem vítima;424,000;BR-153/GO;Crescente;Colisão traseira;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
02/07/2023;20:38:00;183;Com vítima;125,800;BR-80/GO;Decrescente;Choque;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0
03/07/2023;05:51:00;33;Com vítima;205,880;BR-153/GO;Crescente;Colisão frontal;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0
03/07/2023;06:12:00;34;Com vítima;206,100;BR-153/GO;Decrescente;Colisão traseira;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0
03/07/2023;06:55:00;40;Com vítima;648,200;BR-153/GO;Decrescente;Saída de pista;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0
03/07/2023;10:43:00;86;Com vítima;711,000;BR-153/GO;Decrescente;Saída de pista;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0
03/07/2023;11:36:00;94;Sem vítima;356,000;BR-153/GO;Decrescente;Colisão transversal;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
03/07/2023;12:53:00;105;Com vítima;191,000;BR-153/GO;Crescente;Colisão traseira;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0
03/07/2023;13:17:00;108;Com vítima;433,950;BR-153/GO;Crescente;Colisão traseira;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
03/07/2023;19:33:00;178;Com vítima;309,000;BR-153/GO;Decrescente;Choque;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0
04/07/2023;01:28:00;10;Com vítima;432,001;BR-153/GO;Decrescente;Choque;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0
04/07/2023;08:46:00;53;Sem vítima;284,800;BR-153/GO;Decrescente;Colisão traseira;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
04/07/2023;10:12:00;64;Com vítima;128,094;BR-80/GO;Decrescente;Colisão frontal;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0
04/07/2023;20:56:00;168;Sem vítima;400,001;BR-153/GO;Decrescente;Tombamento;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
05/07/2023;05:37:00;20;Com vítima;234,100;BR-153/GO;Decrescente;Colisão traseira;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0
05/07/2023;05:41:00;21;Sem vítima;690,000;BR-153/GO;Crescente;Tombamento;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
05/07/2023;08:14:00;49;Com vítima;439,000;BR-414/GO;Crescente;Colisão lateral no mesmo sentido;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
05/07/2023;09:53:00;68;Com vítima;138,000;BR-153/GO;Crescente;Saída de pista;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1
05/07/2023;11:31:00;81;Sem vítima;184,000;BR-153/GO;Crescente;Queda de bicicleta;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0
05/07/2023;11:38:00;83;Sem vítima;107,000;BR-80/GO;Crescente;Saída de pista;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
05/07/2023;13:12:00;97;Com vítima;275,010;BR-153/GO;Crescente;Colisão traseira;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
05/07/2023;13:23:00;101;Sem vítima;438,000;BR-414/GO;Crescente;Engavetamento;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0
06/07/2023;14:06:00;136;Com vítima;32,000;BR-153/GO;Crescente;Colisão frontal;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0
07/07/2023;06:06:00;31;Sem vítima;292,000;BR-153/GO;Decrescente;Colisão traseira;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
07/07/2023;08:16:00;52;Com vítima;400,000;BR-153/GO;Crescente;Queda de moto;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0
